76.7996 16.2547
4.35586 8.35716
48.8798 14.929
43.8787 14.5857
15.8511 11.2761
75.7008 16.2157
55.7916 15.3375
71.9622 16.077
33.2511 13.676
70.0605 16.0024
88.2844 16.6183
66.3977 15.8505
65.847 15.8267
62.4274 15.6723
13.2393 10.7492
14.2983 10.9703
43.227 14.5375
67.4782 15.8965
54.0601 15.2415
18.0098 11.6684
64.1074 15.7495
79.6405 16.3517
18.8083 11.8047
91.8411 16.717
99.6732 16.9153
71.3305 16.0525
93.0942 16.7505
97.9544 16.8739
41.1664 14.3794
43.0332 14.523
6.06736 8.90964
23.5958 12.5367
22.1691 12.3326
7.20702 9.24934
29.3968 13.2656
76.9588 16.2602
33.0687 13.6577
41.863 14.4339
62.2072 15.6619
43.068 14.5256
59.1034 15.5108
67.7593 15.9083
85.6199 16.5404
7.41936 9.31035
81.7107 16.4193
23.4866 12.5215
80.9745 16.3956
56.7685 15.39
80.8739 16.3923
80.6396 16.3847
57.1445 15.4099
39.5997 14.2529
99.343 16.9074
2.57844 7.72194
71.4876 16.0586
57.805 15.4444
76.8799 16.2575
33.1409 13.665
81.872 16.4245
17.9173 11.6523
10.2871 10.0713
26.8914 12.9691
63.8125 15.7362
9.40779 9.84972
22.9793 12.4499
84.6984 16.5126
48.1541 14.8819
25.3408 12.7721
99.4933 16.911
89.7999 16.6611
61.6747 15.6367
89.3491 16.6485
5.9445 8.87173
63.6248 15.7276
19.0031 11.8373
46.8337 14.7939
10.522 10.1288
10.8206 10.201
38.3791 14.1503
20.3848 12.0611
8.67529 9.65748
64.8473 15.7827
8.25592 9.5441
64.3874 15.7621
79.4805 16.3464
13.2221 10.7455
79.0878 16.3332
97.9434 16.8736
60.981 15.6035
27.8756 13.0886
79.676 16.3529
95.3833 16.8098
32.9859 13.6494
59.9555 15.5534
54.4999 15.2663
55.9588 15.3466
82.2143 16.4354
10.1712 10.0426
7.59107 9.35917
76.1426 16.2315
53.6598 15.2187
99.7752 16.9177
3.96305 8.2225
93.1588 16.7522
15.8497 11.2758
77.3966 16.2755
19.219 11.8731
65.9171 15.8297
5.88422 8.85304
35.0271 13.8487
52.6649 15.1612
91.991 16.7211
14.2981 10.9703
20.2999 12.0477
5.76359 8.81544
87.3249 16.5907
11.6649 10.3996
62.0773 15.6558
11.1876 10.2883
14.7767 11.0668
66.6725 15.8623
5.36089 8.68807
87.7753 16.6037
42.9524 14.517
19.8787 11.9806
92.8056 16.7428
92.1946 16.7265
1.34856 7.24024
41.9266 14.4388
21.8669 12.2879
68.7224 15.9482
76.9282 16.2592
77.9989 16.2963
56.1146 15.355
73.0844 16.1197
91.0112 16.6945
42.7595 14.5024
14.1672 10.9435
63.8746 15.739
88.3977 16.6216
38.182 14.1333
63.6415 15.7284
35.8579 13.9263
78.5388 16.3147
56.0406 15.351
22.7088 12.4111
46.8021 14.7918
44.35 14.62
32.6147 13.6117
24.1756 12.6166
11.9802 10.4717
54.1864 15.2486
41.6394 14.4165
76.8517 16.2565
17.3292 11.5486
94.288 16.7817
77.3813 16.275
63.7709 15.7343
59.7734 15.5443
65.7879 15.8241
8.9994 9.74343
4.52912 8.41557
22.339 12.3575
80.4365 16.378
80.9196 16.3938
46.5538 14.7749
52.8688 15.1731
74.5447 16.1739
41.7027 14.4214
37.3907 14.0645
1.37204 7.24979
52.9106 15.1755
4.75649 8.49136
39.5913 14.2522
44.6098 14.6388
58.1813 15.4639
9.83534 9.95867
99.5348 16.912
70.9202 16.0365
79.6436 16.3518
30.5986 13.3992
35.9444 13.9343
33.076 13.6584
61.6049 15.6334
3.05056 7.89733
35.8119 13.9221
6.45358 9.02714
62.1164 15.6577
82.0921 16.4315
62.8577 15.6923
69.5173 15.9806
45.1901 14.6801
20.207 12.033
23.4784 12.5203
76.7986 16.2546
38.2357 14.138
24.4094 12.6483
53.5258 15.2111
85.4074 16.534
19.1215 11.8569
54.7427 15.2798
4.77746 8.4983
89.3949 16.6498
35.4314 13.8867
56.7166 15.3873
81.8346 16.4233
43.4817 14.5565
14.3755 10.986
3.41065 8.02777
63.2849 15.7121
34.2053 13.77
79.6561 16.3522
59.7607 15.5437
99.7195 16.9164
98.1259 16.8781
20.0277 12.0044
1.76794 7.40869
87.5735 16.5979
64.558 15.7698
39.0042 14.2033
99.559 16.9126
68.4688 15.9378
19.0841 11.8507
87.3564 16.5916
52.1859 15.133
74.8734 16.1859
88.9358 16.6368
73.4633 16.1339
88.1765 16.6152
89.0485 16.64
28.2329 13.131
31.7263 13.5198
87.3309 16.5908
94.8389 16.7959
78.144 16.3012
19.1517 11.8619
80.3005 16.3735
95.1855 16.8047
47.7873 14.8578
59.2255 15.517
71.6958 16.0667
29.0777 13.2293
32.0239 13.5509
24.3821 12.6446
23.2138 12.4832
74.0432 16.1554
91.1571 16.6985
43.9072 14.5878
33.7078 13.7213
83.3597 16.4714
18.2363 11.7075
80.9805 16.3958
92.3911 16.7318
22.061 12.3167
54.5684 15.2701
12.5227 10.5933
77.6402 16.2839
40.6563 14.3388
7.96326 9.4635
87.5413 16.5969
29.7635 13.307
91.7366 16.7142
33.8658 13.7369
38.3451 14.1474
65.8035 15.8248
11.7695 10.4236
26.1361 12.8745
27.0082 12.9835
47.4522 14.8355
94.1528 16.7782
40.3889 14.3173
38.746 14.1815
45.7061 14.7164
29.258 13.2499
95.3977 16.8101
83.4661 16.4747
84.0986 16.4943
47.8528 14.8621
57.8245 15.4455
89.8979 16.6638
27.4697 13.0398
58.7781 15.4944
17.6286 11.6017
51.4026 15.0862
58.6682 15.4888
17.528 11.5839
81.4756 16.4118
5.2882 8.66477
24.4882 12.659
35.0598 13.8518
77.7891 16.2891
12.093 10.4972
61.1895 15.6135
48.72 14.9187
39.8085 14.27
24.4289 12.651
43.4348 14.553
23.1571 12.4751
90.2535 16.6737
90.0531 16.6681
4.48596 8.40108
67.4132 15.8938
27.7425 13.0727
47.8566 14.8623
95.5939 16.8151
19.1995 11.8698
24.2403 12.6254
93.1778 16.7527
66.2166 15.8427
16.2252 11.3467
59.2419 15.5178
98.1128 16.8778
74.9628 16.1891
93.4718 16.7604
46.3158 14.7586
81.3355 16.4073
64.7379 15.7778
43.5772 14.5635
25.8539 12.8385
12.012 10.4789
10.4215 10.1043
89.8208 16.6617
8.01597 9.47811
38.7286 14.18
91.957 16.7202
54.3622 15.2585
83.6419 16.4802
74.3617 16.1672
28.5239 13.1652
53.7957 15.2265
57.2985 15.418
77.6252 16.2834
24.0926 12.6053
71.7866 16.0702
8.2529 9.54328
5.48491 8.7276
61.2563 15.6167
35.9935 13.9388
99.2412 16.905
22.6253 12.3991
58.6598 15.4884
37.7928 14.0997
69.6271 15.985
22.6132 12.3973
14.1545 10.9409
23.5525 12.5307
10.232 10.0577
63.8344 15.7372
26.525 12.9235
2.0983 7.53828
28.0606 13.1106
60.5479 15.5825
92.2401 16.7278
65.338 15.8044
76.6985 16.2511
49.0088 14.9373
40.7065 14.3428
20.9748 12.153
76.2837 16.2365
91.6321 16.7114
46.5074 14.7718
91.0018 16.6943
81.2603 16.4048
11.0324 10.2516
60.3843 15.5745
65.1184 15.7947
63.6285 15.7278
27.9481 13.0973
53.414 15.2046
80.0534 16.3654
5.61737 8.76953
91.8971 16.7185
16.4962 11.3971
35.6299 13.9052
61.368 15.6221
26.0227 12.86
38.9054 14.1949
95.459 16.8117
91.1046 16.6971
67.5612 15.9
37.0054 14.0303
17.4656 11.5728
59.7909 15.5452
66.1638 15.8404
89.2096 16.6446
42.7612 14.5026
35.3017 13.8746
77.0137 16.2622
44.9783 14.6651
54.1222 15.245
9.6274 9.90597
74.2276 16.1622
58.9857 15.5049
38.466 14.1577
74.4695 16.1711
5.26467 8.6572
42.9513 14.5169
86.379 16.563
86.7049 16.5726
86.2873 16.5602
10.4461 10.1103
34.7353 13.821
82.769 16.4529
8.60217 9.63789
42.4415 14.4783
30.9954 13.4421
93.9686 16.7734
19.1093 11.8549
34.4067 13.7895
10.8837 10.2161
49.0821 14.942
97.1184 16.8533
49.0046 14.937
79.8293 16.358
85.6373 16.5409
41.7187 14.4227
9.90969 9.97737
1.05724 7.12056
62.4298 15.6724
79.5725 16.3494
28.4025 13.151
74.9815 16.1898
71.3385 16.0528
26.4418 12.913
26.2827 12.893
83.9244 16.4889
5.17783 8.6292
84.9786 16.5211
3.31425 7.99313
26.9457 12.9758
70.5971 16.0237
67.6061 15.9019
98.0118 16.8753
21.3218 12.206
1.56937 7.32949
71.1419 16.0452
70.9755 16.0386
33.7776 13.7282
85.1726 16.527
97.1436 16.854
6.09717 8.9188
82.2604 16.4369
67.0715 15.8793
97.3969 16.8602
23.6832 12.5489
84.5876 16.5092
86.2741 16.5599
9.33841 9.83182
73.578 16.1382
21.5556 12.2414
74.239 16.1627
95.5923 16.8151
83.9751 16.4905
68.4336 15.9363
14.8753 11.0864
47.0738 14.8102
62.3046 15.6665
6.1529 8.93588
40.8355 14.3531
68.9702 15.9584
26.3755 12.9047
8.6327 9.64608
23.4817 12.5208
49.0914 14.9426
1.06621 7.12427
13.5353 10.8121
81.4141 16.4098
93.9363 16.7725
62.5068 15.676
69.0643 15.9622
72.3231 16.0908
82.4129 16.4417
59.2316 15.5173
96.9009 16.8479
71.2001 16.0474
22.3286 12.356
28.8344 13.2013
36.166 13.9546
22.9048 12.4393
3.22023 7.95914
24.3142 12.6354
48.2181 14.8861
14.8079 11.073
71.1488 16.0454
31.79 13.5265
69.6493 15.9859
69.3286 15.973
41.1006 14.3742
21.1994 12.1874
47.5207 14.8401
66.2886 15.8458
16.5083 11.3994
25.393 12.7789
54.0412 15.2404
7.29332 9.27422
90.3607 16.6767
57.9759 15.4533
7.47306 9.32567
51.3264 15.0816
30.1943 13.3548
88.7285 16.631
89.6765 16.6577
97.7941 16.87
67.8543 15.9123
71.3908 16.0549
2.43083 7.66606
68.4428 15.9367
97.5575 16.8642
70.0614 16.0025
29.2641 13.2506
91.7291 16.714
64.4734 15.766
86.5661 16.5685
53.6488 15.2181
65.4251 15.8082
49.9158 14.9947
34.1868 13.7682
56.7399 15.3885
61.9453 15.6496
52.2998 15.1397
46.0783 14.7423
96.6775 16.8424
10.4024 10.0996
18.3658 11.7297
35.4271 13.8863
74.9332 16.1881
94.7163 16.7927
34.4829 13.7968
40.5794 14.3326
33.1782 13.6687
98.0182 16.8754
37.184 14.0462
65.1811 15.7975
73.4593 16.1337
66.6957 15.8633
73.383 16.1309
43.8902 14.5866
66.6149 15.8599
86.0719 16.5539
75.7874 16.2188
96.6068 16.8406
47.2562 14.8224
86.3984 16.5635
88.0271 16.6109
23.7088 12.5524
3.8704 8.19028
27.8417 13.0846
26.0365 12.8618
89.1878 16.644
16.7867 11.4506
10.2094 10.0521
65.0234 15.7905
20.9122 12.1433
47.5428 14.8416
4.0113 8.2392
60.1932 15.5651
1.24829 7.1993
22.1609 12.3314
72.669 16.104
10.0805 10.0201
41.1765 14.3802
80.8673 16.3921
79.4452 16.3452
23.6324 12.5418
94.9937 16.7998
70.6726 16.0267
11.875 10.4478
32.4977 13.5998
34.535 13.8018
34.4692 13.7955
37.7242 14.0937
15.3436 11.1785
55.9246 15.3448
79.3683 16.3426
73.8682 16.149
66.649 15.8613
22.5126 12.3828
17.0652 11.5011
6.09209 8.91724
14.9376 11.0988
58.0465 15.4569
88.1276 16.6138
59.1246 15.5119
50.6958 15.0431
77.0087 16.262
29.702 13.3001
41.5423 14.4089
58.9016 15.5006
81.1042 16.3998
6.60592 9.07281
30.8814 13.4298
51.2509 15.077
15.6193 11.2318
77.8008 16.2895
89.8434 16.6623
50.1168 15.0073
47.6125 14.8462
2.81826 7.81166
6.85801 9.14754
30.9335 13.4355
63.0864 15.7029
29.2122 13.2446
90.4561 16.6793
92.6674 16.7391
35.9799 13.9375
44.484 14.6297
44.4471 14.6271
14.12 10.9338
1.11587 7.14482
80.9425 16.3945
48.1537 14.8819
96.1663 16.8296
58.5086 15.4807
75.0034 16.1906
83.6467 16.4803
69.0158 15.9602
71.0579 16.0419
52.3783 15.1444
64.0037 15.7448
26.4242 12.9108
63.1939 15.7079
42.2918 14.4669
54.7086 15.2779
60.1494 15.5629
57.889 15.4488
45.9439 14.733
81.2462 16.4044
22.6034 12.3959
82.2553 16.4367
97.4463 16.8614
45.0753 14.672
56.5328 15.3775
88.6333 16.6283
98.0278 16.8757
72.707 16.1054
5.73755 8.80729
13.2809 10.758
54.1945 15.2491
62.8777 15.6933
89.3582 16.6487
52.1714 15.1321
40.7227 14.3441
11.675 10.4019
76.7869 16.2542
8.89399 9.71564
81.2241 16.4037
49.3618 14.9598
77.0044 16.2618
77.3227 16.2729
5.4498 8.71644
86.9405 16.5795
99.8505 16.9195
49.456 14.9658
38.0506 14.122
88.1593 16.6147
17.1249 11.5119
82.1405 16.433
63.0994 15.7035
54.5029 15.2664
99.1721 16.9034
53.5572 15.2129
29.5576 13.2838
21.7777 12.2747
94.4477 16.7858
12.7756 10.6489
99.9076 16.9209
37.7632 14.0971
24.9447 12.72
7.05864 9.20629
18.7547 11.7957
13.2146 10.7439
70.6787 16.027
11.2909 10.3126
76.1161 16.2305
28.106 13.116
32.2634 13.5757
11.2426 10.3013
92.2413 16.7278
85.7604 16.5446
4.24152 8.31828
41.5897 14.4126
98.7168 16.8924
23.7773 12.5619
92.3423 16.7305
21.7027 12.2635
77.5473 16.2807
97.9963 16.8749
21.7342 12.2682
79.5712 16.3494
57.5996 15.4338
58.4192 15.4761
18.7184 11.7895
65.4901 15.8111
22.9139 12.4406
22.627 12.3993
78.1123 16.3001
51.5382 15.0943
15.6908 11.2455
53.4014 15.2039
30.8085 13.422
51.5319 15.0939
32.2821 13.5776
92.5082 16.7349
30.1935 13.3548
68.417 15.9357
74.4382 16.17
21.3236 12.2063
62.8759 15.6932
72.957 16.1149
69.3752 15.9749
12.3341 10.5514
70.9767 16.0387
73.535 16.1366
93.1382 16.7516
74.428 16.1696
79.8358 16.3582
63.1983 15.7081
73.009 16.1168
14.371 10.9851
52.3938 15.1453
23.4137 12.5113
76.2365 16.2348
89.9943 16.6665
24.3433 12.6394
81.8851 16.4249
49.4657 14.9664
20.6934 12.1094
30.1808 13.3534
16.7798 11.4493
75.2607 16.1999
19.2963 11.8858
89.6582 16.6571
87.792 16.6042
39.4149 14.2375
22.2021 12.3375
56.8814 15.396
4.49241 8.40325
97.1379 16.8538
64.6393 15.7734
90.9364 16.6925
46.6612 14.7822
28.8521 13.2033
72.8892 16.1123
38.0563 14.1225
22.4153 12.3686
13.6825 10.843
17.5384 11.5858
19.7943 11.9669
6.73913 9.11243
84.5268 16.5074
43.6819 14.5713
76.1484 16.2317
50.3773 15.0235
2.12837 7.54994
3.46806 8.04831
39.6158 14.2542
23.45 12.5164
84.6072 16.5098
69.6787 15.9871
22.9297 12.4428
90.7951 16.6886
90.3675 16.6768
75.3736 16.204
54.1091 15.2443
1.36593 7.24731
82.7291 16.4517
96.5131 16.8383
19.9375 11.99
64.3862 15.7621
71.8173 16.0714
31.6011 13.5066
74.0957 16.1574
83.4986 16.4757
48.6322 14.913
21.5457 12.2399
21.1637 12.182
33.6442 13.7151
31.8266 13.5303
79.7567 16.3556
64.4422 15.7646
38.3689 14.1494
46.9927 14.8047
55.9444 15.3458
59.9874 15.5549
28.4206 13.1531
71.8936 16.0743
8.58021 9.63199
56.2577 15.3627
22.6551 12.4034
91.0439 16.6954
6.56728 9.06126
21.0484 12.1643
99.3193 16.9069
1.70578 7.384
83.8765 16.4874
69.7734 15.9909
61.5515 15.6309
86.6554 16.5711
3.90959 8.20393
53.6159 15.2162
48.5485 14.9076
47.0183 14.8064
62.9249 15.6954
42.5193 14.4842
99.4676 16.9104
87.0734 16.5833
86.3753 16.5628
51.0227 15.0631
38.8594 14.1911
14.5216 11.0156
15.6304 11.2339
10.716 10.1758
59.5349 15.5325
53.7415 15.2234
60.6139 15.5857
15.3862 11.1867
33.4476 13.6956
55.1174 15.3006
64.5822 15.7709
38.2102 14.1358
23.0569 12.4609
35.4427 13.8878
38.1465 14.1303
74.9015 16.1869
96.8522 16.8467
54.3389 15.2572
9.17973 9.79064
73.3441 16.1294
72.6926 16.1049
69.0063 15.9599
51.047 15.0646
71.4054 16.0554
8.66648 9.65512
89.9793 16.6661
24.8249 12.704
59.6758 15.5395
80.1792 16.3695
89.468 16.6518
47.4573 14.8359
37.4928 14.0734
27.0455 12.9881
9.75835 9.93922
66.0088 15.8337
47.9102 14.8659
80.9666 16.3953
25.0772 12.7375
54.0237 15.2394
47.5295 14.8407
95.6465 16.8165
70.8317 16.033
36.8449 14.016
32.3439 13.584
79.6323 16.3514
28.2575 13.1339
30.2144 13.3571
78.0207 16.297
8.21461 9.5328
8.27232 9.54858
76.2872 16.2366
89.9502 16.6653
94.2374 16.7804
83.1032 16.4634
20.1483 12.0237
